MainCategory,SubCategory1,SubCategory2,category,menu_order,Model,SKU:sku,Price: regular_price,post_title,post_content,Images/Gallery,Spec Sheet Link,Spec Sheet Link Text,product_type,product_visibility,Inventory: stock,Wattage (W),Voltage (V),Lumens (lm),Efficiency,L70 Rated Life (Hrs),Bulb Equivalent,Base,Colour Temperature,Beam Angle,CRI,Dimmable,Operating Temperature,Environmental Rating,Certifications,2-HR Fire Rating Compliance,Nominal Length,Length (mm),Length (inches),Length,Width (mm),Width (inches),Height,Height (mm),Height (inches),Diameter (mm),Diameter (inches),Diameter,Weight (g),Weight (lbs),Inside Diameter,Outside Diameter,Shape,Warranty,Inner Carton Qty,Outer Carton Qty,Box Length (cm),Box Width (cm),Box Height (cm),Box CBM,Box CFT,Carton Weight (lbs),Carton Length (inches),Carton Width (inches),Carton Height (inches),Carton CFT,CARTON CBM,Driver Dimensions (mm),DriverDimensions (Inches),Hole Size Cutout,Dimmer Compatibility,Finish,Direct Replacement For,Use,Surge Protection,Diffuser Type,Diffuser Material,Optional Accessory,Mounting,Flange Dimensions,Recess Dimensions,Rib-reinforced,PIR Sensor,Auto Shut-off,Waterproofing,LED Quantity,LED Type,Input Voltage (VAC),Current Draw,Output Voltage (VDC),Dimensions (without tabs),Maximum Linkable Length,Classification Type
Under Cabinet,12V LED Drivers,84W Dimmable LED Driver,Under Cabinet>12V LED Drivers>84W Dimmable LED Driver,820,PS100W-ETL-DIM - 1035,1035,,PS100W-ETL-DIM - 1035,PS100W-ETL-DIM - 1035 - 12V - 84W LED Dimmable Driver,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2020/01/CNA-PS100W-ETL-DIM-640x640-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2023/05/1035-CNA-PS100W-ETL-DIM-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,100W,130VAC,  ,  ,  ,  ,R7s,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,12V LED Drivers,120W Dimmable LED Driver,Under Cabinet>12V LED Drivers>120W Dimmable LED Driver,825,PS120W-ETL-DIM - 1135,1135,,PS120W-ETL-DIM - 1135,PS120W-ETL-DIM - 1135 - 12V - 120W LED Dimmable Driver,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2026/05/1135-CNA-PS120W-ETL-DIM-600x600-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2023/12/1135-CNA-PS120W-ETL-DIM-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,150W,130VAC,  ,  ,  ,  ,R7s,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,12V LED Drivers,18W Metal JBox Dimmable LED Driver,Under Cabinet>12V LED Drivers>18W Metal JBox Dimmable LED Driver,830,PS-18W-BOXDIM - 945,945,,PS-18W-BOXDIM - 945,PS-18W-BOXDIM - 945 - 12V - 18W Metal JBox Dimmable LED Driver,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2017/12/CNA-PS-18W-BOXDIM-2-Medium-Res.jpg,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2017/12/CNA-PS-18W-BOXDIM-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,300W,130VAC,  ,  ,  ,  ,R7s,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,12V LED Drivers,40W Metal JBox Dimmable LED Driver,Under Cabinet>12V LED Drivers>40W Metal JBox Dimmable LED Driver,835,PS-40W-BOXDIM - 946,946,,PS-40W-BOXDIM - 946,PS-40W-BOXDIM - 946 - 12V - 40W Metal JBox Dimmable LED Driver,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2017/12/CNA-PS-40W-BOXDIM-2-Medium-Res.jpg,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2017/12/CNA-PS-40W-BOXDIM-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,1000W,130VAC,  ,  ,  ,  ,R7s,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,12V LED Drivers,100W LED Driver,Under Cabinet>12V LED Drivers>100W LED Driver,840,PS100W-DIM - 629,629,,PS100W-DIM - 629,PS100W-DIM - 629 - 12V - 100W LED Driver,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2014/06/PS-DIM.png,,Spec Sheet Link,simple,1,1,1000W,130VAC,  ,  ,  ,  ,R7s,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,12V LED Drivers,102W Metal Chassis LED Driver,Under Cabinet>12V LED Drivers>102W Metal Chassis LED Driver,845,PS100W-MC - 467,467,,PS100W-MC - 467,PS100W-MC - 467 - 12V - 102W Metal Chassis LED Driver,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2013/08/PS100W-DIM.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2015/07/CNA-Lighting-LED-Driver-PS100W-MC-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,500W,240VAC,  ,  ,  ,  ,R7s,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,12V LED Drivers,150W Metal Chassis LED Driver,Under Cabinet>12V LED Drivers>150W Metal Chassis LED Driver,850,PS150W-MC - 625,625,,PS150W-MC - 625,PS150W-MC - 625 - 12V - 150W Metal Chassis LED Driver,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2013/08/PS150W-DIM.png, ,,simple,1,1,1000W,240VAC,  ,  ,  ,  ,R7s,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,12V LED Drivers,36W LED Driver - Plug,Under Cabinet>12V LED Drivers>36W LED Driver - Plug,855,PS36W-PLUG  619,619,,PS36W-PLUG  619,PS36W-PLUG  619 - 12V - 36W LED Driver - Plug,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2017/11/CNA-LED-Driver-PLUG-300x300.png, ,,simple,1,1,1000W,240VAC,  ,  ,  ,  ,R7s,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,12V LED Drivers,72W LED Driver - Plug,Under Cabinet>12V LED Drivers>72W LED Driver - Plug,860,PS72W-PLUG - 620,620,,PS72W-PLUG - 620,PS72W-PLUG - 620 - 12V - 72W LED Driver - Plug,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2015/05/PS72W-PLUG.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2023/01/CNA-Lighting-PS72W-PLUG-LED-Driver-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,1500W,240VAC,  ,  ,  ,  ,R7s,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,24V LED Drivers,38.4W Dimmable LED Driver,Under Cabinet>24V LED Drivers>38.4W Dimmable LED Driver,880,PS40W-24V - 1148,1148,,PS40W-24V - 1148,PS40W-24V -1148 -  24V - 38.4W Dimmable LED Driver,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/09/1148-CNA-PS40W-24V-600x600-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/09/1148-CNA-PS40W-24V-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,25W,130VAC,  ,  ,  ,  ,G9,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,10,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,24V LED Drivers, 60W Dimmable LED Driver,Under Cabinet>24V LED Drivers> 60W Dimmable LED Driver,885,PS60W-24V - 1149,1149,,PS60W-24V - 1149,PS60W-24V - 1149 - 24V - 60W Dimmable LED Driver,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/09/1149-CNA-PS60W-24V-600x600-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/09/1149-CNA-PS60W-24V-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,75W,130VAC,  ,  ,  ,  ,G9,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,10,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,24V LED Drivers,79W Dimmable LED Driver,Under Cabinet>24V LED Drivers>79W Dimmable LED Driver,890,PS80W-24V - 1150,1150,,PS80W-24V - 1150,PS80W-24V - 1150 - 24V - 79W Dimmable LED Driver,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/09/1150-CNA-PS80W-24V-600x600-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/09/1150-CNA-PS80W-24V-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,60W,120VAC,  ,  ,  ,  ,G9,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,10,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,24V LED Drivers,100.8W Dimmable LED Driver,Under Cabinet>24V LED Drivers>100.8W Dimmable LED Driver,895,PS100W-24V - 1151,1151,,PS100W-24V - 1151,PS100W-24V - 1151 - 24V - 100.8W Dimmable LED Driver  ,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/09/1151-CNA-PS100W-24V-600x600-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/09/1151-CNA-PS100W-24V-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,20W,120VAC,  ,  ,  ,  ,G8,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,10,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,24V LED Drivers,150W Dimmable LED Driver,Under Cabinet>24V LED Drivers>150W Dimmable LED Driver,900,PS150W-24V - 1152,1152,,PS150W-24V - 1152,PS150W-24V - 1152 - 24V - 150W Dimmable LED Driver,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/09/1152-CNA-PS150W-24V-1-600x600-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/09/1152-CNA-PS150W-24V-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,50W,120VAC,  ,  ,  ,  ,G8,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,10,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Under Cabinet,24V LED Drivers,108W LED Driver,Under Cabinet>24V LED Drivers>108W LED Driver,905,PS100W-MC-24V - 1103,1103,,PS100W-MC-24V - 1103,PS100W-MC-24V - 1103 - 24V - 108W LED Driver,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/09/1103-CNA-PS100W-MC-24V-551x551-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/09/1103-CNA-PS100W-MC-24V-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,35W,120VAC,  ,  ,  ,  ,G6.35,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,10,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Step Lights,Mini Step Lights,Mini Step Light 12V,Step Lights>Mini Step Lights>Mini Step Light 12V,910,LED2WRD1-30K - 1129,1129,,LED2WRD1-30K - 1129,LED2WRD1-30K - 1129 - Mini LED Puck Light & Step Light - 3000K - 12VDC,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2023/07/1129-CNA-LED2WRD1-3.jpg,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2023/06/1129-CNA-LED2WRD1-30K-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,50W,120VAC,  ,  ,  ,  ,G6.3.5,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,10,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Step Lights,Step Lights,120V Step Light - Black,Step Lights>Step Lights>120V Step Light - Black,915,LED SL-BK - 1004,1004,,LED SL-BK - 1004,LED SL-BK - 1004 - 120V LED Step Light - Black,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2019/06/CNA-LED-SL-BK-640x640.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2019/06/CNA-SL-SERIES-LED-Step-Lights-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,75W,120VAC,  ,  ,  ,  ,G6.35,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,10,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Step Lights,Step Lights,120V Step Light - Brushed Nickel,Step Lights>Step Lights>120V Step Light - Brushed Nickel,916,LED SL-BN - 1005,1005,,LED SL-BN - 1005,LED SL-BN - 1005 - 120V LED Step Light - Brushed Nickel,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2019/06/CNA-LED-SL-BN-640x640.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2019/06/CNA-SL-SERIES-LED-Step-Lights-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,100W,120VAC,  ,  ,  ,  ,G6.35,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,10,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Step Lights,Step Lights,120V Step Light - White,Step Lights>Step Lights>120V Step Light - White,917,LED SL-WH - 1003,1003,,LED SL-WH - 1003,LED SL-WH - 1003 - 120V LED Step Light - White,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2019/06/CNA-LED-SL-WH-650x650.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2019/06/CNA-SL-SERIES-LED-Step-Lights-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,75W,120VAC,  ,  ,  ,  ,E11 - Mini Candelabra,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
String Lights,S14 String Lights,S14 String Lights,String Lights>S14 String Lights>S14 String Lights,930,S14-String48  - 1122,1122,,S14-String48  - 1122,S14-String48 - 1122 - Outdoor LED S14 String Lights 2700K,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2023/02/CNA-S14-String48-600x600-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2023/02/CNA-1122-LED-S14-String48-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,150W,120VAC,  ,  ,  ,  ,E11 - Mini Candelabra,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
PL & PLC,PL 13W 2-PIN ,PL 13W 2-PIN Replacement 4CCT,PL & PLC>PL 13W 2-PIN >PL 13W 2-PIN Replacement 4CCT,940,LED5.5WPL13-HY 4CCT - 1214,1214,,LED5.5WPL13-HY 4CCT - 1214,LED5.5WPL13-HY 4CCT - 1214 - CFL PL 13W 2-PIN Replacement - 4CCT (2700K/3000K/3500K/4000K),https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/12/1214-CNA-LED5.5WPL13-4CCT-600x600-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/12/1214-CNA-LED5.5WPL13-HY-4CCT-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,250W,120VAC,  ,  ,  ,  ,E11 - Mini Candelabra,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
PL & PLC,PLC 13W 4-PIN ,PLC 13W 4-PIN Replacement 5CCT,PL & PLC>PLC 13W 4-PIN >PLC 13W 4-PIN Replacement 5CCT,945,LED7WPLC13-HY 5CCT - 168,168,,LED7WPLC13-HY 5CCT - 168,LED7WPLC13-HY 5CCT - 168 - CFL PLC 13W 4-PIN Replacement - 2700K / 3000K / 3500K / 4000K / 5000K,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2026/02/168-CNA-LED7WPLC13-HY-5CCT-600x600-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2026/02/168-CNA-LED7WPLC13-HY-5CCT-Spec-Sheet-1.pdf,Spec Sheet Link,simple,1,1,50W,120VAC,  ,  ,  ,  ,BA15D - Double Contact Bayonet,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
PL & PLC,PLC 13W 4-PIN ,PLC 13W 4-PIN Replacement 30K,PL & PLC>PLC 13W 4-PIN >PLC 13W 4-PIN Replacement 30K,946,LED7WPLC13-HY-30K - 1023,1023,,LED7WPLC13-HY-30K - 1023,LED7WPLC13-HY-30K - 1023 - CFL PLC 13W 4-PIN Replacement - 3000K,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2017/04/CNA-LED7WPLC13-500x500.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2021/10/CNA-LED7WPLC13-HY-XXK-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,75W,120VAC,  ,  ,  ,  ,BA15D - Double Contact Bayonet,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
PL & PLC,PLC 13W 4-PIN ,PLC 13W 4-PIN Replacement 40K,PL & PLC>PLC 13W 4-PIN >PLC 13W 4-PIN Replacement 40K,947,LED7WPLC13-HY-40K - 916,916,,LED7WPLC13-HY-40K - 916,LED7WPLC13-HY-40K - 916 - CFL PLC 13W 4-PIN Replacement - 4000K,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2017/04/CNA-LED7WPLC13-500x500.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2021/10/CNA-LED7WPLC13-HY-XXK-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,100W,120VAC,  ,  ,  ,  ,BA15D - Double Contact Bayonet,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
PL & PLC,PLC 26W 32W 42W 4-PIN ,PLC 26W 32W 42W 4-PIN Replacement 40K,PL & PLC>PLC 26W 32W 42W 4-PIN >PLC 26W 32W 42W 4-PIN Replacement 40K,950,LED9WPLC26/32/42-HY 40K - 1215,1215,,LED9WPLC26/32/42-HY 40K - 1215,LED9WPLC26/32/42-HY 40K - 1215 - CFL PLC 26W 32W 42W 4-PIN Replacement - 4000K,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/12/1215-CNA-LED9WPLC26-32-42-HY-XXK-600x600-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/12/1215-CNA-LED9WPL26-32-42-HY-40K-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,150W,120VAC,  ,  ,  ,  ,BA15D - Double Contact Bayonet,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
PL & PLC,PLC 26W 32W 42W 4-PIN,PLC 26W 32W 42W 4-PIN Replacement 30K,PL & PLC>PLC 26W 32W 42W 4-PIN>PLC 26W 32W 42W 4-PIN Replacement 30K,951,LED11WPL26/32/42-HY-30K - 917,917,,LED11WPL26/32/42-HY-30K - 917,LED11WPL26/32/42-HY-30K - 917 CFL PLC 26W 32W 42W 4-PIN Replacement - 3000K,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2017/04/CNA-LED15WPLC26-500x500.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2019/05/CNA-LED11WPL-26-32-42-HY-XXK-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,250W,120VAC,  ,  ,  ,  ,BA15D - Double Contact Bayonet,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Tubes,T8 Hybrid (Type A & Type B),T8 Hybrid 40K,Tubes>T8 Hybrid (Type A & Type B)>T8 Hybrid 40K,970,LED14WT8-HY 40K - 1014,1014,,LED14WT8-HY 40K - 1014,LED14WT8-HY 40K (1800lm) - 1014,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/12/1014-1015-CNA-LED-12WT8-HY-XXK-515x515-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/12/1014-1015-CNA-LED12WT8-HY-XXK-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,200W,120VAC,3000 lm,  ,"2,000 Hrs",  ,E26 / Medium,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,JDD - Double Envelope,  ,25,25,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Tubes,T8 Hybrid (Type A & Type B),T8 Hybrid 50K,Tubes>T8 Hybrid (Type A & Type B)>T8 Hybrid 50K,971,LED14WT8-HY 50K - 1015,1015,,LED14WT8-HY 50K - 1015,LED14WT8-HY 50K (1800lm) - 1015,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/12/1014-1015-CNA-LED-12WT8-HY-XXK-515x515-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/12/1014-1015-CNA-LED12WT8-HY-XXK-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,75W,120VAC,900 lm,  ,"2,000 Hrs",  ,E26 / Medium,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,JDD - Double Envelope,  ,25,25,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Tubes,T8 Compatible (Type A),T8 Plug & Play 35K,Tubes>T8 Compatible (Type A)>T8 Plug & Play 35K,980,LED11WT8-CM 35K - 1209,1209,,LED11WT8-CM 35K - 1209,LED 4FT T8 - Plug & Play / Ballast Compatible,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/12/1209-1210-1211-CNA-LED11WT8-CM-XXK-600x600-1.png,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2024/12/1209-1210-1211-CNA-LED11WT8-CM-XXK-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,200W,120VAC,2100 lm,  ,"2,000 Hrs",  ,E26 / Medium,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,JDD - Double Envelope,  ,25,25,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
